Ceremony,Year,Class,CanonicalCategory,Category,NomId,Film,FilmId,Name,Nominees,NomineeIds,Winner,join_key,tmdb_id
82,2009,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0048362,"Star Trek",tt0796366,"Roger Guyett, Russell Earl, Paul Kavanagh and Burt Dalton","Roger Guyett, Russell Earl, Paul Kavanagh, Burt Dalton","nm0004361,nm0247270,nm1668259,nm0198245",,startrek,13475
82,2009,Writing,"WRITING (Adapted Screenplay)","WRITING (Adapted Screenplay)",an0048314,"District 9",tt1136608,"Written by Neill Blomkamp and Terri Tatchell","Neill Blomkamp, Terri Tatchell","nm0088955,nm2833612",,district9,17654
82,2009,Writing,"WRITING (Adapted Screenplay)","WRITING (Adapted Screenplay)",an0048313,"An Education",tt1174732,"Screenplay by Nick Hornby","Nick Hornby",nm0394984,,aneducation,24684
82,2009,Writing,"WRITING (Adapted Screenplay)","WRITING (Adapted Screenplay)",an0048316,"Up in the Air",tt1193138,"Screenplay by Jason Reitman and Sheldon Turner","Jason Reitman, Sheldon Turner","nm0718646,nm1417242",,upintheair,22947
82,2009,Writing,"WRITING (Original Screenplay)","WRITING (Original Screenplay)",an0048307,"The Hurt Locker",tt0887912,"Written by Mark Boal","Mark Boal",nm1676793,TRUE,thehurtlocker,12162
82,2009,Writing,"WRITING (Original Screenplay)","WRITING (Original Screenplay)",an0048309,"Inglourious Basterds",tt0361748,"Written by Quentin Tarantino","Quentin Tarantino",nm0000233,,inglouriousbasterds,16869
82,2009,Writing,"WRITING (Original Screenplay)","WRITING (Original Screenplay)",an0048310,"The Messenger",tt0790712,"Written by Alessandro Camon & Oren Moverman","Alessandro Camon, Oren Moverman","nm0131947,nm0610219",,themessenger,28089
82,2009,Writing,"WRITING (Original Screenplay)","WRITING (Original Screenplay)",an0048308,"A Serious Man",tt1019452,"Written by Joel Coen & Ethan Coen","Joel Coen, Ethan Coen","nm0001054,nm0001053",,aseriousman,12573
82,2009,Writing,"WRITING (Original Screenplay)","WRITING (Original Screenplay)",an0048311,Up,tt1049413,"Screenplay by Bob Peterson, Pete Docter; Story by Pete Docter, Bob Peterson, Tom McCarthy","Bob Peterson, Pete Docter, Tom McCarthy","nm0677037,nm0230032,nm0565336",,up,14160
83,2010,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0310760,Biutiful,tt1164999,"Javier Bardem","Javier Bardem",nm0000849,,biutiful,45958
83,2010,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0310761,"True Grit",tt1403865,"Jeff Bridges","Jeff Bridges",nm0000313,,truegrit,44264
83,2010,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0310762,"The Social Network",tt1285016,"Jesse Eisenberg","Jesse Eisenberg",nm0251986,,thesocialnetwork,37799
83,2010,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0310763,"The King's Speech",tt1504320,"Colin Firth","Colin Firth",nm0000147,TRUE,thekingsspeech,45269
83,2010,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0310764,"127 Hours",tt1542344,"James Franco","James Franco",nm0290556,,127hours,44115
83,2010,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0310770,"The Fighter",tt0964517,"Christian Bale","Christian Bale",nm0000288,TRUE,thefighter,45317
83,2010,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0310771,"Winter's Bone",tt1399683,"John Hawkes","John Hawkes",nm0370035,,wintersbone,39013
83,2010,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0310772,"The Town",tt0840361,"Jeremy Renner","Jeremy Renner",nm0719637,,thetown,23168
83,2010,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0310773,"The Kids Are All Right",tt0842926,"Mark Ruffalo","Mark Ruffalo",nm0749263,,thekidsareallright,39781
83,2010,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0310774,"The King's Speech",tt1504320,"Geoffrey Rush","Geoffrey Rush",nm0001691,,thekingsspeech,45269
83,2010,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0310765,"The Kids Are All Right",tt0842926,"Annette Bening","Annette Bening",nm0000906,,thekidsareallright,39781
83,2010,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0310766,"Rabbit Hole",tt0935075,"Nicole Kidman","Nicole Kidman",nm0000173,,rabbithole,27585
83,2010,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0310767,"Winter's Bone",tt1399683,"Jennifer Lawrence","Jennifer Lawrence",nm2225369,,wintersbone,39013
83,2010,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0310768,"Black Swan",tt0947798,"Natalie Portman","Natalie Portman",nm0000204,TRUE,blackswan,44214
83,2010,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0310769,"Blue Valentine",tt1120985,"Michelle Williams","Michelle Williams",nm0931329,,bluevalentine,46705
83,2010,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0310775,"The Fighter",tt0964517,"Amy Adams","Amy Adams",nm0010736,,thefighter,45317
83,2010,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0310776,"The King's Speech",tt1504320,"Helena Bonham Carter","Helena Bonham Carter",nm0000307,,thekingsspeech,45269
83,2010,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0310777,"The Fighter",tt0964517,"Melissa Leo","Melissa Leo",nm0502425,TRUE,thefighter,45317
83,2010,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0310778,"True Grit",tt1403865,"Hailee Steinfeld","Hailee Steinfeld",nm2794962,,truegrit,44264
83,2010,Title,"ANIMATED FEATURE FILM","ANIMATED FEATURE FILM",an0310795,"How to Train Your Dragon",tt0892769,"Chris Sanders and Dean DeBlois","Chris Sanders, Dean DeBlois","nm0761498,nm0213450",,howtotrainyourdragon,10191
83,2010,Title,"ANIMATED FEATURE FILM","ANIMATED FEATURE FILM",an0310796,"The Illusionist",tt0775489,"Sylvain Chomet","Sylvain Chomet",nm0158984,,theillusionist,1491
83,2010,Title,"ANIMATED FEATURE FILM","ANIMATED FEATURE FILM",an0310797,"Toy Story 3",tt0435761,"Lee Unkrich","Lee Unkrich",nm0881279,TRUE,toystory3,10193
83,2010,Production,"ART DIRECTION","ART DIRECTION",an0349312,"Alice in Wonderland",tt1014759,"Production Design: Robert Stromberg; Set Decoration: Karen O'Hara","Robert Stromberg, Karen O'Hara","nm0834902,nm0641286",TRUE,aliceinwonderland,12155
83,2010,Production,"ART DIRECTION","ART DIRECTION",an0349314,Inception,tt1375666,"Production Design: Guy Hendrix Dyas; Set Decoration: Larry Dias and Doug Mowat","Guy Hendrix Dyas, Larry Dias, Doug Mowat","nm0245596,nm0224878,nm0610245",,inception,27205
83,2010,Production,"ART DIRECTION","ART DIRECTION",an0349315,"The King's Speech",tt1504320,"Production Design: Eve Stewart; Set Decoration: Judy Farr","Eve Stewart, Judy Farr","nm0829378,nm0268035",,thekingsspeech,45269
83,2010,Production,"ART DIRECTION","ART DIRECTION",an0349316,"True Grit",tt1403865,"Production Design: Jess Gonchor; Set Decoration: Nancy Haigh","Jess Gonchor, Nancy Haigh","nm0327211,nm0354101",,truegrit,44264
83,2010,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0310803,"Black Swan",tt0947798,"Matthew Libatique","Matthew Libatique",nm0508732,,blackswan,44214
83,2010,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0310804,Inception,tt1375666,"Wally Pfister","Wally Pfister",nm0002892,TRUE,inception,27205
83,2010,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0310805,"The King's Speech",tt1504320,"Danny Cohen","Danny Cohen",nm0169299,,thekingsspeech,45269
83,2010,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0310806,"The Social Network",tt1285016,"Jeff Cronenweth","Jeff Cronenweth",nm0188729,,thesocialnetwork,37799
83,2010,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0310807,"True Grit",tt1403865,"Roger Deakins","Roger Deakins",nm0005683,,truegrit,44264
83,2010,Production,"COSTUME DESIGN","COSTUME DESIGN",an0310818,"Alice in Wonderland",tt1014759,"Colleen Atwood","Colleen Atwood",nm0041181,TRUE,aliceinwonderland,12155
83,2010,Production,"COSTUME DESIGN","COSTUME DESIGN",an0310820,"The King's Speech",tt1504320,"Jenny Beavan","Jenny Beavan",nm0064746,,thekingsspeech,45269
83,2010,Production,"COSTUME DESIGN","COSTUME DESIGN",an0310821,"The Tempest",tt1274300,"Sandy Powell","Sandy Powell",nm0694309,,thetempest,44638
83,2010,Production,"COSTUME DESIGN","COSTUME DESIGN",an0310822,"True Grit",tt1403865,"Mary Zophres","Mary Zophres",nm0957861,,truegrit,44264
83,2010,Directing,DIRECTING,DIRECTING,an0310780,"Black Swan",tt0947798,"Darren Aronofsky","Darren Aronofsky",nm0004716,,blackswan,44214
83,2010,Directing,DIRECTING,DIRECTING,an0310784,"The Fighter",tt0964517,"David O. Russell","David O. Russell",nm0751102,,thefighter,45317
83,2010,Directing,DIRECTING,DIRECTING,an0310783,"The King's Speech",tt1504320,"Tom Hooper","Tom Hooper",nm0393799,TRUE,thekingsspeech,45269
83,2010,Directing,DIRECTING,DIRECTING,an0310782,"The Social Network",tt1285016,"David Fincher","David Fincher",nm0000399,,thesocialnetwork,37799
83,2010,Directing,DIRECTING,DIRECTING,an0310781,"True Grit",tt1403865,"Joel Coen and Ethan Coen","Joel Coen, Ethan Coen","nm0001054,nm0001053",,truegrit,44264
83,2010,Title,"DOCUMENTARY (Feature)","DOCUMENTARY (Feature)",an0310852,"Inside Job",tt1645089,"Charles Ferguson and Audrey Marrs","Charles Ferguson, Audrey Marrs","nm2480587,nm2513737",TRUE,insidejob,44639
83,2010,Production,"FILM EDITING","FILM EDITING",an0310809,"Black Swan",tt0947798,"Andrew Weisblum","Andrew Weisblum",nm0918733,,blackswan,44214
83,2010,Production,"FILM EDITING","FILM EDITING",an0310810,"The Fighter",tt0964517,"Pamela Martin","Pamela Martin",nm0552862,,thefighter,45317
83,2010,Production,"FILM EDITING","FILM EDITING",an0310811,"The King's Speech",tt1504320,"Tariq Anwar","Tariq Anwar",nm0031697,,thekingsspeech,45269
83,2010,Production,"FILM EDITING","FILM EDITING",an0310808,"127 Hours",tt1542344,"Jon Harris","Jon Harris",nm1154184,,127hours,44115
83,2010,Production,"FILM EDITING","FILM EDITING",an0310812,"The Social Network",tt1285016,"Angus Wall and Kirk Baxter","Angus Wall, Kirk Baxter","nm0908370,nm0062775",TRUE,thesocialnetwork,37799
83,2010,Title,"INTERNATIONAL FEATURE FILM","FOREIGN LANGUAGE FILM",an0347018,Biutiful,tt1164999,Mexico,,,,biutiful,45958
83,2010,Title,"INTERNATIONAL FEATURE FILM","FOREIGN LANGUAGE FILM",an0347020,Incendies,tt1255953,Canada,,,,incendies,46738
83,2010,Production,"MAKEUP AND HAIRSTYLING",MAKEUP,an0310823,"Barney's Version",tt1423894,"Adrien Morot","Adrien Morot",nm0606110,,barneysversion,46829
83,2010,Production,"MAKEUP AND HAIRSTYLING",MAKEUP,an0310825,"The Wolfman",tt0780653,"Rick Baker and Dave Elsey","Rick Baker, Dave Elsey","nm0000711,nm0255642",TRUE,thewolfman,7978
83,2010,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0310827,"How to Train Your Dragon",tt0892769,"John Powell","John Powell",nm0694173,,howtotrainyourdragon,10191
83,2010,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0310828,Inception,tt1375666,"Hans Zimmer","Hans Zimmer",nm0001877,,inception,27205
83,2010,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0310829,"The King's Speech",tt1504320,"Alexandre Desplat","Alexandre Desplat",nm0006035,,thekingsspeech,45269
83,2010,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0310826,"127 Hours",tt1542344,"A.R. Rahman","A.R. Rahman",nm0006246,,127hours,44115
83,2010,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0310830,"The Social Network",tt1285016,"Trent Reznor and Atticus Ross","Trent Reznor, Atticus Ross","nm0722153,nm1589604",TRUE,thesocialnetwork,37799
83,2010,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0349074,"Country Strong",tt1555064,"Music and Lyric by Tom Douglas, Troy Verges and Hillary Lindsey","Tom Douglas, Troy Verges, Hillary Lindsey","nm2762412,nm1525422,nm4269992",,countrystrong,45272
83,2010,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0349075,Tangled,tt0398286,"Music by Alan Menken; Lyric by Glenn Slater","Alan Menken, Glenn Slater","nm0579678,nm1637698",,tangled,38757
83,2010,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0349073,"127 Hours",tt1542344,"Music by A.R. Rahman; Lyric by Dido and Rollo Armstrong","A.R. Rahman, Dido, Rollo Armstrong","nm0006246,nm0225824,nm1926821",,127hours,44115
83,2010,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0310834,"Toy Story 3",tt0435761,"Music and Lyric by Randy Newman","Randy Newman",nm0005271,TRUE,toystory3,10193
83,2010,Title,"BEST PICTURE","BEST PICTURE",an0310751,"Black Swan",tt0947798,"Mike Medavoy, Brian Oliver and Scott Franklin, Producers","Mike Medavoy, Brian Oliver, Scott Franklin","nm0005219,nm1003922,nm0291542",,blackswan,44214
83,2010,Title,"BEST PICTURE","BEST PICTURE",an0310752,"The Fighter",tt0964517,"David Hoberman, Todd Lieberman and Mark Wahlberg, Producers","David Hoberman, Todd Lieberman, Mark Wahlberg","nm0387674,nm0509414,nm0000242",,thefighter,45317
83,2010,Title,"BEST PICTURE","BEST PICTURE",an0310753,Inception,tt1375666,"Emma Thomas and Christopher Nolan, Producers","Emma Thomas, Christopher Nolan","nm0858799,nm0634240",,inception,27205
83,2010,Title,"BEST PICTURE","BEST PICTURE",an0310754,"The Kids Are All Right",tt0842926,"Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers","Gary Gilbert, Jeffrey Levy-Hinte, Celine Rattray","nm1344784,nm0506664,nm1488027",,thekidsareallright,39781
83,2010,Title,"BEST PICTURE","BEST PICTURE",an0310755,"The King's Speech",tt1504320,"Iain Canning, Emile Sherman and Gareth Unwin, Producers","Iain Canning, Emile Sherman, Gareth Unwin","nm2096617,nm0792431,nm1060902",TRUE,thekingsspeech,45269
83,2010,Title,"BEST PICTURE","BEST PICTURE",an0310750,"127 Hours",tt1542344,"Christian Colson, Danny Boyle and John Smithson, Producers","Christian Colson, Danny Boyle, John Smithson","nm1384503,nm0000965,nm0810478",,127hours,44115
83,2010,Title,"BEST PICTURE","BEST PICTURE",an0310756,"The Social Network",tt1285016,"Scott Rudin, Dana Brunetti, Michael De Luca and Ceán Chaffin, Producers","Scott Rudin, Dana Brunetti, Michael De Luca, Ceán Chaffin","nm0748784,nm0116232,nm0006894,nm0149556",,thesocialnetwork,37799
83,2010,Title,"BEST PICTURE","BEST PICTURE",an0310757,"Toy Story 3",tt0435761,"Darla K. Anderson, Producer","Darla K. Anderson",nm0026565,,toystory3,10193
83,2010,Title,"BEST PICTURE","BEST PICTURE",an0310758,"True Grit",tt1403865,"Scott Rudin, Ethan Coen and Joel Coen, Producers","Scott Rudin, Ethan Coen, Joel Coen","nm0748784,nm0001053,nm0001054",,truegrit,44264
83,2010,Title,"BEST PICTURE","BEST PICTURE",an0310759,"Winter's Bone",tt1399683,"Anne Rosellini and Alix Madigan-Yorkin, Producers","Anne Rosellini, Alix Madigan-Yorkin","nm1367893,nm0534893",,wintersbone,39013
83,2010,Production,"SOUND EDITING","SOUND EDITING",an0310840,Inception,tt1375666,"Richard King","Richard King",nm0455185,TRUE,inception,27205
83,2010,Production,"SOUND EDITING","SOUND EDITING",an0310841,"Toy Story 3",tt0435761,"Tom Myers and Michael Silvers","Tom Myers, Michael Silvers","nm0616878,nm0799011",,toystory3,10193
83,2010,Production,"SOUND EDITING","SOUND EDITING",an0310842,"Tron: Legacy",tt1104001,"Gwendolyn Yates Whittle and Addison Teague","Gwendolyn Yates Whittle, Addison Teague","nm0946705,nm0853529",,tronlegacy,20526
83,2010,Production,"SOUND EDITING","SOUND EDITING",an0310843,"True Grit",tt1403865,"Skip Lievsay and Craig Berkey","Skip Lievsay, Craig Berkey","nm0509792,nm0075389",,truegrit,44264
83,2010,Production,"SOUND EDITING","SOUND EDITING",an0310844,Unstoppable,tt0477080,"Mark P. Stoeckinger","Mark P. Stoeckinger",nm0831057,,unstoppable,44048
83,2010,Production,"SOUND MIXING","SOUND MIXING",an0310835,Inception,tt1375666,"Lora Hirschberg, Gary A. Rizzo and Ed Novick","Lora Hirschberg, Gary A. Rizzo, Ed Novick","nm0386567,nm0729886,nm0637085",TRUE,inception,27205
83,2010,Production,"SOUND MIXING","SOUND MIXING",an0310836,"The King's Speech",tt1504320,"Paul Hamblin, Martin Jensen and John Midgley","Paul Hamblin, Martin Jensen, John Midgley","nm0357413,nm1259646,nm0585611",,thekingsspeech,45269
83,2010,Production,"SOUND MIXING","SOUND MIXING",an0310837,Salt,tt0944835,"Jeffrey J. Haboush, Greg P. Russell, Scott Millan and William Sarokin","Jeffrey J. Haboush, Greg P. Russell, Scott Millan, William Sarokin","nm0352300,nm0751169,nm0586793,nm0765458",,salt,27576
83,2010,Production,"SOUND MIXING","SOUND MIXING",an0310838,"The Social Network",tt1285016,"Ren Klyce, David Parker, Michael Semanick and Mark Weingarten","Ren Klyce, David Parker, Michael Semanick, Mark Weingarten","nm0460274,nm0662188,nm0783713,nm0918319",,thesocialnetwork,37799
83,2010,Production,"SOUND MIXING","SOUND MIXING",an0310839,"True Grit",tt1403865,"Skip Lievsay, Craig Berkey, Greg Orloff and Peter F. Kurland","Skip Lievsay, Craig Berkey, Greg Orloff, Peter F. Kurland","nm0509792,nm0075389,nm0650088,nm0004212",,truegrit,44264
83,2010,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0310845,"Alice in Wonderland",tt1014759,"Ken Ralston, David Schaub, Carey Villegas and Sean Phillips","Ken Ralston, David Schaub, Carey Villegas, Sean Phillips","nm0707822,nm0770258,nm0898211,nm1237052",,aliceinwonderland,12155
83,2010,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0310847,Hereafter,tt1212419,"Michael Owens, Bryan Grill, Stephan Trojansky and Joe Farrell","Michael Owens, Bryan Grill, Stephan Trojansky, Joe Farrell","nm0654424,nm0341985,nm1176756,nm1062239",,hereafter,44603
83,2010,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0310848,Inception,tt1375666,"Paul Franklin, Chris Corbould, Andrew Lockley and Peter Bebb","Paul Franklin, Chris Corbould, Andrew Lockley, Peter Bebb","nm0291518,nm0179269,nm0516916,nm0064825",TRUE,inception,27205
83,2010,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0310849,"Iron Man 2",tt1228705,"Janek Sirrs, Ben Snow, Ged Wright and Daniel Sudick","Janek Sirrs, Ben Snow, Ged Wright, Daniel Sudick","nm0802938,nm0811240,nm2261997,nm0837203",,ironman2,10138
83,2010,Writing,"WRITING (Adapted Screenplay)","WRITING (Adapted Screenplay)",an0310790,"127 Hours",tt1542344,"Screenplay by Danny Boyle & Simon Beaufoy","Danny Boyle, Simon Beaufoy","nm0000965,nm0064479",,127hours,44115
83,2010,Writing,"WRITING (Adapted Screenplay)","WRITING (Adapted Screenplay)",an0310791,"The Social Network",tt1285016,"Screenplay by Aaron Sorkin","Aaron Sorkin",nm0815070,TRUE,thesocialnetwork,37799
83,2010,Writing,"WRITING (Adapted Screenplay)","WRITING (Adapted Screenplay)",an0350204,"Toy Story 3",tt0435761,"Screenplay by Michael Arndt; Story by John Lasseter, Andrew Stanton and Lee Unkrich","Michael Arndt, John Lasseter, Andrew Stanton, Lee Unkrich","nm1578335,nm0005124,nm0004056,nm0881279",,toystory3,10193
83,2010,Writing,"WRITING (Adapted Screenplay)","WRITING (Adapted Screenplay)",an0310793,"True Grit",tt1403865,"Written for the screen by Joel Coen & Ethan Coen","Joel Coen, Ethan Coen","nm0001054,nm0001053",,truegrit,44264
83,2010,Writing,"WRITING (Adapted Screenplay)","WRITING (Adapted Screenplay)",an0310794,"Winter's Bone",tt1399683,"Adapted for the screen by Debra Granik & Anne Rosellini","Debra Granik, Anne Rosellini","nm0335138,nm1367893",,wintersbone,39013
83,2010,Writing,"WRITING (Original Screenplay)","WRITING (Original Screenplay)",an0310785,"Another Year",tt1431181,"Written by Mike Leigh","Mike Leigh",nm0005139,,anotheryear,44009
83,2010,Writing,"WRITING (Original Screenplay)","WRITING (Original Screenplay)",an0350205,"The Fighter",tt0964517,"Screenplay by Scott Silver and Paul Tamasy & Eric Johnson; Story by Keith Dorrington & Paul Tamasy & Eric Johnson","Scott Silver, Paul Tamasy, Eric Johnson, Keith Dorrington","nm0798788,nm0848496,nm2053216,nm2565612",,thefighter,45317
83,2010,Writing,"WRITING (Original Screenplay)","WRITING (Original Screenplay)",an0310787,Inception,tt1375666,"Written by Christopher Nolan","Christopher Nolan",nm0634240,,inception,27205
83,2010,Writing,"WRITING (Original Screenplay)","WRITING (Original Screenplay)",an0310788,"The Kids Are All Right",tt0842926,"Written by Lisa Cholodenko & Stuart Blumberg","Lisa Cholodenko, Stuart Blumberg","nm0158966,nm0089742",,thekidsareallright,39781
83,2010,Writing,"WRITING (Original Screenplay)","WRITING (Original Screenplay)",an0310789,"The King's Speech",tt1504320,"Screenplay by David Seidler","David Seidler",nm0782436,TRUE,thekingsspeech,45269
84,2011,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0367869,"A Better Life",tt1554091,"Demián Bichir","Demián Bichir",nm0065007,,abetterlife,55720
84,2011,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0367870,"The Descendants",tt1033575,"George Clooney","George Clooney",nm0000123,,thedescendants,65057
84,2011,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0367871,"The Artist",tt1655442,"Jean Dujardin","Jean Dujardin",nm0241121,TRUE,theartist,74643
84,2011,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0367872,"Tinker Tailor Soldier Spy",tt1340800,"Gary Oldman","Gary Oldman",nm0000198,,tinkertailorsoldierspy,49517
84,2011,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0367873,Moneyball,tt1210166,"Brad Pitt","Brad Pitt",nm0000093,,moneyball,60308
84,2011,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0367879,"My Week with Marilyn",tt1655420,"Kenneth Branagh","Kenneth Branagh",nm0000110,,myweekwithmarilyn,75900
84,2011,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0367880,Moneyball,tt1210166,"Jonah Hill","Jonah Hill",nm1706767,,moneyball,60308
84,2011,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0367881,Warrior,tt1291584,"Nick Nolte","Nick Nolte",nm0000560,,warrior,59440
84,2011,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0367882,Beginners,tt1532503,"Christopher Plummer","Christopher Plummer",nm0001626,TRUE,beginners,55347
84,2011,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0367883,"Extremely Loud & Incredibly Close",tt0477302,"Max von Sydow","Max von Sydow",nm0001884,,extremelyloudincrediblyclose,64685
84,2011,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0367874,"Albert Nobbs",tt1602098,"Glenn Close","Glenn Close",nm0000335,,albertnobbs,73873
84,2011,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0367875,"The Help",tt1454029,"Viola Davis","Viola Davis",nm0205626,,thehelp,50014
84,2011,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0367876,"The Girl with the Dragon Tattoo",tt1568346,"Rooney Mara","Rooney Mara",nm1913734,,thegirlwiththedragontattoo,65754
84,2011,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0367877,"The Iron Lady",tt1007029,"Meryl Streep","Meryl Streep",nm0000658,TRUE,theironlady,71688
84,2011,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0367878,"My Week with Marilyn",tt1655420,"Michelle Williams","Michelle Williams",nm0931329,,myweekwithmarilyn,75900
84,2011,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0367884,"The Artist",tt1655442,"Bérénice Bejo","Bérénice Bejo",nm0067367,,theartist,74643
84,2011,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0367885,"The Help",tt1454029,"Jessica Chastain","Jessica Chastain",nm1567113,,thehelp,50014
84,2011,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0367886,Bridesmaids,tt1478338,"Melissa McCarthy","Melissa McCarthy",nm0565250,,bridesmaids,55721
84,2011,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0367887,"Albert Nobbs",tt1602098,"Janet McTeer","Janet McTeer",nm0005216,,albertnobbs,73873
84,2011,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0367888,"The Help",tt1454029,"Octavia Spencer","Octavia Spencer",nm0818055,TRUE,thehelp,50014
84,2011,Title,"ANIMATED FEATURE FILM","ANIMATED FEATURE FILM",an0367906,"Kung Fu Panda 2",tt1302011,"Jennifer Yuh Nelson","Jennifer Yuh Nelson",nm0950775,,kungfupanda2,49444
84,2011,Title,"ANIMATED FEATURE FILM","ANIMATED FEATURE FILM",an0367907,"Puss in Boots",tt0448694,"Chris Miller","Chris Miller",nm1844237,,pussinboots,417859
84,2011,Title,"ANIMATED FEATURE FILM","ANIMATED FEATURE FILM",an0367908,Rango,tt1192628,"Gore Verbinski","Gore Verbinski",nm0893659,TRUE,rango,44896
84,2011,Production,"ART DIRECTION","ART DIRECTION",an0368245,"The Artist",tt1655442,"Production Design: Laurence Bennett; Set Decoration: Robert Gould","Laurence Bennett, Robert Gould","nm0071879,nm0332481",,theartist,74643
84,2011,Production,"ART DIRECTION","ART DIRECTION",an0368247,Hugo,tt0970179,"Production Design: Dante Ferretti; Set Decoration: Francesca Lo Schiavo","Dante Ferretti, Francesca Lo Schiavo","nm0274721,nm0521302",TRUE,hugo,44826
84,2011,Production,"ART DIRECTION","ART DIRECTION",an0368248,"Midnight in Paris",tt1605783,"Production Design: Anne Seibel; Set Decoration: Hélène Dubreuil","Anne Seibel, Hélène Dubreuil","nm0796740,nm0239571",,midnightinparis,59436
84,2011,Production,"ART DIRECTION","ART DIRECTION",an0368249,"War Horse",tt1568911,"Production Design: Rick Carter; Set Decoration: Lee Sandales","Rick Carter, Lee Sandales","nm0141437,nm0761227",,warhorse,57212
